tema,subtema,nombre_indicador,entidad,anio,categoria,valor,unidad
Situación de la violencia,Violencia de pareja,Prevalencia de violencia contra las mujeres casadas o unidas de 15 años y más por tipo (excluyente) ejercida por la pareja actual en los últimos 12 meses,Yucatán,2016.0,categoria_3,8.4,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia contra las mujeres casadas o unidas de 15 años y más por tipo (excluyente) ejercida por la pareja actual en los últimos 12 meses,Yucatán,2021.0,categoria_1,13.0,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia contra las mujeres casadas o unidas de 15 años y más por tipo (excluyente) ejercida por la pareja actual en los últimos 12 meses,Yucatán,2021.0,categoria_2,7.6,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia contra las mujeres casadas o unidas de 15 años y más por tipo (excluyente) ejercida por la pareja actual en los últimos 12 meses,Yucatán,2021.0,categoria_3,7.1,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia contra las mujeres casadas o unidas de 15 años y más por tipo (excluyente) ejercida por la pareja actual en los últimos 12 meses,Zacatecas,2011.0,categoria_1,12.6,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia contra las mujeres casadas o unidas de 15 años y más por tipo (excluyente) ejercida por la pareja actual en los últimos 12 meses,Zacatecas,2011.0,categoria_2,14.0,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia contra las mujeres casadas o unidas de 15 años y más por tipo (excluyente) ejercida por la pareja actual en los últimos 12 meses,Zacatecas,2011.0,categoria_3,9.0,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia contra las mujeres casadas o unidas de 15 años y más por tipo (excluyente) ejercida por la pareja actual en los últimos 12 meses,Zacatecas,2016.0,categoria_1,12.3,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia contra las mujeres casadas o unidas de 15 años y más por tipo (excluyente) ejercida por la pareja actual en los últimos 12 meses,Zacatecas,2016.0,categoria_2,9.6,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia contra las mujeres casadas o unidas de 15 años y más por tipo (excluyente) ejercida por la pareja actual en los últimos 12 meses,Zacatecas,2016.0,categoria_3,8.4,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia contra las mujeres casadas o unidas de 15 años y más por tipo (excluyente) ejercida por la pareja actual en los últimos 12 meses,Zacatecas,2021.0,categoria_1,11.7,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia contra las mujeres casadas o unidas de 15 años y más por tipo (excluyente) ejercida por la pareja actual en los últimos 12 meses,Zacatecas,2021.0,categoria_2,6.2,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia contra las mujeres casadas o unidas de 15 años y más por tipo (excluyente) ejercida por la pareja actual en los últimos 12 meses,Zacatecas,2021.0,categoria_3,6.1,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Estados Unidos Mexicanos,2003.0,,34.8,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Estados Unidos Mexicanos,2006.0,,32.0,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Estados Unidos Mexicanos,2011.0,,27.2,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Estados Unidos Mexicanos,2016.0,,27.6,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Estados Unidos Mexicanos,2021.0,,22.7,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Aguascalientes,,valor_1,34.8,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Aguascalientes,,valor_2,27.1,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Aguascalientes,,valor_3,35.3,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Aguascalientes,,valor_4,26.3,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Baja California,2003.0,,36.8,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Baja California,2006.0,,24.2,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Baja California,2011.0,,23.2,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Baja California,2016.0,,22.4,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Baja California,2021.0,,13.6,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Baja California Sur,,valor_1,23.6,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Baja California Sur,,valor_2,21.1,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Baja California Sur,,valor_3,19.7,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Baja California Sur,,valor_4,19.4,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Campeche,,valor_1,26.0,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Campeche,,valor_2,25.5,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Campeche,,valor_3,20.8,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Campeche,,valor_4,20.2,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Coahuila de Zaragoza,2003.0,,31.3,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Coahuila de Zaragoza,2006.0,,23.0,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Coahuila de Zaragoza,2011.0,,21.3,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Coahuila de Zaragoza,2016.0,,28.9,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Coahuila de Zaragoza,2021.0,,23.3,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Colima,,valor_1,41.8,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Colima,,valor_2,31.8,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Colima,,valor_3,27.9,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Colima,,valor_4,26.7,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Chiapas,2003.0,,20.4,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Chiapas,2006.0,,22.4,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Chiapas,2011.0,,15.7,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Chiapas,2016.0,,17.4,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Chiapas,2021.0,,11.9,porcentaje
Situación de la violencia,Violencia de pareja,Prevalencia de violencia psicológica contra las mujeres casadas o unidas de 15 años y más ejercida por la pareja actual en los últimos 12 meses,Chihuahua,2003.0,,35.7,porcentaje
